gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	6.29e-18
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.08e-17
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.09e-15
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.88e-15
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	6.87e-15
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.51e-14
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.80e-14
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.05e-13
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.77e-11
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.41e-11
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	3.50e-11
gi|1000221163|gb|NC_021191.1_prot_WP_015625848.17610	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.91e-09
gi|1000223237|gb|NC_021499.1_prot_WP_016491613.11651	pfam13205, Big_5, Bacterial Ig-like domain.  	2.11e-05
gi|1000223237|gb|NC_021499.1_prot_WP_016491613.11651	pfam13205, Big_5, Bacterial Ig-like domain.  	3.53e-05
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	5.87e-10
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.60e-09
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	9.48e-09
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.43e-08
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	1.97e-06
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	4.95e-05
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	4.95e-05
gi|1000223460|gb|NC_021499.1_prot_WP_016491828.11874	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	5.45e-05
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.38e-23
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.36e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.30e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.53e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.74e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.64e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	5.74e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	6.27e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	8.08e-22
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	5.19e-21
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.75e-20
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.74e-20
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	6.79e-20
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.27e-19
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.99e-13
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.18e-11
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	5.32e-08
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	1.58e-07
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	2.85e-07
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	4.81e-07
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	6.07e-07
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	7.25e-07
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	1.65e-05
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	2.41e-05
gi|1000230152|gb|NZ_AFXI01000001.1_prot_2015.1	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	2.82e-05
gi|1000232795|gb|NZ_AFXI01000001.1_prot_WP_019726747.14658	pfam05342, Peptidase_M26_N, M26 IgA1-specific Metallo-endopeptidase N-terminal region.  These peptidases, which cleave mammalian IgA, are found in Gram-positive bacteria. Often found associated with pfam00746, they may be attached to the cell wall.	8.57e-08
gi|1000236620|gb|NZ_AP013042.1_prot_WP_066042313.136	pfam02369, Big_1, Bacterial Ig-like domain (group 1).  This family consists of bacterial domains with an Ig-like fold. Members of this family are found in bacterial surface proteins such as intimins and invasins involved in pathogenicity.	2.39e-06
gi|1000236652|gb|NZ_AP013042.1_prot_WP_162262071.168	pfam13205, Big_5, Bacterial Ig-like domain.  	9.52e-21
gi|1000236770|gb|NZ_AP013042.1_prot_WP_162262072.1186	pfam13205, Big_5, Bacterial Ig-like domain.  	4.28e-21
gi|1000236933|gb|NZ_AP013042.1_prot_WP_162262077.1349	pfam13205, Big_5, Bacterial Ig-like domain.  	3.35e-20
gi|1000255612|gb|NZ_ATZH01000034.1_prot_WP_034536878.152	pfam13385, Laminin_G_3, Concanavalin A-like lectin/glucanases superfamily.  This domain belongs to the Concanavalin A-like lectin/glucanases superfamily.	1.58e-14
gi|1000268020|gb|NZ_CH902599.1_prot_WP_148226632.11460	pfam02369, Big_1, Bacterial Ig-like domain (group 1).  This family consists of bacterial domains with an Ig-like fold. Members of this family are found in bacterial surface proteins such as intimins and invasins involved in pathogenicity.	3.50e-15
gi|1000268028|gb|NZ_CH902599.1_prot_WP_005366848.11468	pfam02369, Big_1, Bacterial Ig-like domain (group 1).  This family consists of bacterial domains with an Ig-like fold. Members of this family are found in bacterial surface proteins such as intimins and invasins involved in pathogenicity.	3.66e-13
gi|1000277785|gb|NZ_CP007012.1_prot_WP_025337259.1129	pfam17963, Big_9, Bacterial Ig domain.  This entry represents a wide variety of bacterial Ig domains.	2.34e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.03e-19
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.60e-18
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	7.55e-18
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	8.25e-18
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	9.36e-18
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.36e-17
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.55e-17
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.42e-17
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.56e-17
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.06e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.49e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.12e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.12e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.38e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.23e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.45e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.81e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	7.98e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	9.24e-16
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.13e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.50e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.22e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.58e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.62e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	5.95e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	6.13e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	7.23e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	7.67e-15
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.09e-14
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.98e-14
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	5.98e-11
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.05e-10
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	1.43e-06
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	6.19e-06
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	1.51e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	1.80e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	5.17e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	6.63e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	7.08e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	9.42e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	9.51e-05
gi|1000280009|gb|NZ_CP007012.1_prot_WP_038408116.12353	pfam17964, Big_10, Bacterial Ig domain.  This entry represents a bacterial Ig-like domain found associated with transpeptidase domains.	9.86e-05
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	9.06e-13
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.06e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.24e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.00e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.41e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.67e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.67e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	5.01e-12
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.33e-11
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.25e-11
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	6.86e-11
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.04e-08
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	2.46e-07
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	3.24e-07
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	4.39e-07
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.48e-05
gi|1000292233|gb|NZ_CP008696.1_prot_WP_038631569.12173	pfam16640, Big_3_5, Bacterial Ig-like domain (group 3).  This family consists of bacterial domains with an Ig-like fold.	4.44e-05
gi|1000295523|gb|NZ_CP008696.1_prot_WP_038635469.15463	pfam17936, Big_6, Bacterial Ig domain.  This domain is found in a wide variety of extracellular bacterial proteins often in multiple tandem copies.	1.71e-06
gi|1000325869|gb|NZ_CP010536.1_prot_WP_043347063.12454	pfam05342, Peptidase_M26_N, M26 IgA1-specific Metallo-endopeptidase N-terminal region.  These peptidases, which cleave mammalian IgA, are found in Gram-positive bacteria. Often found associated with pfam00746, they may be attached to the cell wall.	9.19e-09
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	9.59e-09
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	1.75e-07
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	1.54e-06
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	1.70e-06
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	3.57e-06
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	8.54e-06
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	8.69e-06
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	2.45e-05
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	5.37e-05
gi|1000339439|gb|NZ_CP011456.1_prot_WP_053538539.11518	pfam13868, TPH, Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin, was first defined as a meiosis-specific nuclear structural protein. It has since been linked with mitochondrial movement. It is associated with the mitochondrial outer membrane, and over-expression leads to reduction in mitochondrial motility whereas lack of it enhances mitochondrial movement. The activity appears to be mediated through binding the mitochondria to the actin intermediate filaments (IFs). The family is in the trichohyalin-plectin-homology domain.	6.01e-05
